entityName,entityId,displayName,propertyName
MashTun200,b02ad13a-dd6e-4b8c-9638-54e2581e7fe3,Prod_Wort_ToLot,Property_d634aad0-6d96-4136-b4aa-ac87a6043cfd
MashTun200,b02ad13a-dd6e-4b8c-9638-54e2581e7fe3,Temperature_SP,Property_d783d893-764a-4498-9671-c0746d31a246
MashTun200,b02ad13a-dd6e-4b8c-9638-54e2581e7fe3,Status,Property_d9aea19f-4aa5-4e1e-b690-2d377782f75f
MashTun200,b02ad13a-dd6e-4b8c-9638-54e2581e7fe3,Wort_Item,Property_e300aa99-6b8d-4078-aae2-99414d54239b
MashTun200,b02ad13a-dd6e-4b8c-9638-54e2581e7fe3,Wort_PV,Property_eabc2687-875b-4f4a-8ec2-4f06d74c1095
MashTun200,b02ad13a-dd6e-4b8c-9638-54e2581e7fe3,SoakTimeSP1,Property_ee9380e4-0fd5-4e20-8b72-3070e280ff77
MashTun200,b02ad13a-dd6e-4b8c-9638-54e2581e7fe3,Maintenance,Property_f37cf794-fd9e-48b1-adae-2c3d28eb1185
MashTun200,b02ad13a-dd6e-4b8c-9638-54e2581e7fe3,PerformancePer5min,Property_ff4cf1ab-5fb0-4891-96bc-0c35774ab869
MashTun200,b02ad13a-dd6e-4b8c-9638-54e2581e7fe3,null,sitewiseAssetId
MashTun200,b02ad13a-dd6e-4b8c-9638-54e2581e7fe3,null,sitewiseAssetModelId
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,Malt_PV,Property_0197f4f4-015a-4fcc-9bc6-57dd08b89c32
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,Runtime,Property_20189d2c-b5f8-42fe-a703-20785aa0ef08
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,QualityPer5min,Property_432d9e37-4df2-43ef-9feb-ca92ce0b1f18
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,Demand,Property_49061524-db08-4e16-9d9f-414930048d49
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,MaterialID,Property_4936a8dc-b608-4fbe-b1f8-c85e80046761
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,Prod_RoastedBarley_ToLot,Property_5072d389-a959-4fb6-b850-537d67b9038a
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,Utilization,Property_5e014c4a-cab7-4310-990f-15afb3c5a5de
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,OEEPer5min,Property_6c11f1c5-a8b6-4ff0-bdfc-c345ff152e20
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,Cons_RawBarley_FromLot,Property_6ea18747-2f19-49ce-8cf5-0c76fb690841
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,Status,Property_82edb177-62c9-49c0-9beb-b40e5e763888
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,Prod_RoastedBarley_Item,Property_845c4c34-50aa-4655-87e0-afe2047c3d0f
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,Malt_SP,Property_888e5420-c1d2-4e48-8c38-89309843d7fa
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,UtilizationState,Property_8d1f8da7-2920-41de-aba4-802caf47f13d
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,State,Property_90020799-018d-466e-95c9-783773931d7a
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,UtilizationPer5min,Property_9ec139c6-1547-4ef9-9d74-c5882038d97f
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,PerformancePer5min,Property_a02aaeb4-f45f-4f3e-9df8-37fc9b7dab2e
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,Scrap,Property_a52c4278-1806-4ede-9de9-3898a95c49d9
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,MaltAuger_PV,Property_a561fbe3-7633-43cb-8774-27a0bc5b891c
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,ProductionID,Property_d78aa65d-281d-4d69-9958-63a9b24cdbdd
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,Maintenance,Property_d8cfa8fc-2f38-4349-8ba3-1b6c6afb4f08
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,MaltAuger_AuxContact,Property_e042f3bb-18b7-4323-841c-c2237334fd60
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,HoldTime_PT,Property_e6bcac81-9363-4ccd-b655-5d77a0b3cd65
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,Downtime,Property_e8748b79-2164-49a8-ac92-52b574623264
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,Temperature_SP,Property_e953f198-6d88-464b-acc1-23dd33bf291b
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,Temperature_PV,Property_ee3f6bde-c743-4825-adc6-6c4c65a914a2
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,Cons_RawBarley_Item,Property_f9010568-a6b6-48e6-bd36-0eb48706b0aa
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,HoldTime_ET,Property_f94a185e-f58e-4fb8-a33f-82554e0db9f5
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,Name,Property_fc24f697-b6e6-4a94-9b3a-2abeed1716b3
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,null,sitewiseAssetId
Roaster100,d13f42b3-8abb-4c71-901d-cea7d5f6a7db,null,sitewiseAssetModelId
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,Malt_PV,Property_0197f4f4-015a-4fcc-9bc6-57dd08b89c32
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,Runtime,Property_20189d2c-b5f8-42fe-a703-20785aa0ef08
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,QualityPer5min,Property_432d9e37-4df2-43ef-9feb-ca92ce0b1f18
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,Demand,Property_49061524-db08-4e16-9d9f-414930048d49
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,MaterialID,Property_4936a8dc-b608-4fbe-b1f8-c85e80046761
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,Prod_RoastedBarley_ToLot,Property_5072d389-a959-4fb6-b850-537d67b9038a
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,Utilization,Property_5e014c4a-cab7-4310-990f-15afb3c5a5de
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,OEEPer5min,Property_6c11f1c5-a8b6-4ff0-bdfc-c345ff152e20
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,Cons_RawBarley_FromLot,Property_6ea18747-2f19-49ce-8cf5-0c76fb690841
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,Status,Property_82edb177-62c9-49c0-9beb-b40e5e763888
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,Prod_RoastedBarley_Item,Property_845c4c34-50aa-4655-87e0-afe2047c3d0f
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,Malt_SP,Property_888e5420-c1d2-4e48-8c38-89309843d7fa
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,UtilizationState,Property_8d1f8da7-2920-41de-aba4-802caf47f13d
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,State,Property_90020799-018d-466e-95c9-783773931d7a
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,UtilizationPer5min,Property_9ec139c6-1547-4ef9-9d74-c5882038d97f
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,PerformancePer5min,Property_a02aaeb4-f45f-4f3e-9df8-37fc9b7dab2e
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,Scrap,Property_a52c4278-1806-4ede-9de9-3898a95c49d9
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,MaltAuger_PV,Property_a561fbe3-7633-43cb-8774-27a0bc5b891c
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,ProductionID,Property_d78aa65d-281d-4d69-9958-63a9b24cdbdd
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,Maintenance,Property_d8cfa8fc-2f38-4349-8ba3-1b6c6afb4f08
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,MaltAuger_AuxContact,Property_e042f3bb-18b7-4323-841c-c2237334fd60
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,HoldTime_PT,Property_e6bcac81-9363-4ccd-b655-5d77a0b3cd65
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,Downtime,Property_e8748b79-2164-49a8-ac92-52b574623264
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,Temperature_SP,Property_e953f198-6d88-464b-acc1-23dd33bf291b
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,Temperature_PV,Property_ee3f6bde-c743-4825-adc6-6c4c65a914a2
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,Cons_RawBarley_Item,Property_f9010568-a6b6-48e6-bd36-0eb48706b0aa
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,HoldTime_ET,Property_f94a185e-f58e-4fb8-a33f-82554e0db9f5
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,Name,Property_fc24f697-b6e6-4a94-9b3a-2abeed1716b3
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,null,sitewiseAssetId
Roaster200,a6dd811d-8e08-43d3-a2d5-22690b52272e,null,sitewiseAssetModelId
